date,open,high,low,close,uptrend,downtrend
2016-09-29 15:15:00,8587.3,8630.75,8586.35,8615.65,False,True
2016-09-30 09:15:00,8581.5,8617.55,8555.35,8590.6,False,True
2016-09-30 11:15:00,8590.4,8592.95,8564.95,8588.75,False,True
2016-09-30 13:15:00,8588.65,8636.35,8577.85,8607.65,False,True
2016-09-30 15:15:00,8607.65,8622.75,8606.55,8620.95,False,True
2016-10-03 09:15:00,8666.15,8727.05,8635.15,8719.15,False,False
2016-10-03 11:15:00,8719.1,8720.25,8698.95,8716.25,False,False
2016-10-03 13:15:00,8716.0,8745.15,8711.9,8738.9,False,False
2016-10-03 15:15:00,8739.05,8743.9,8734.1,8740.25,False,False
2016-10-04 09:15:00,8770.6,8777.85,8748.6,8758.45,False,False
2016-10-04 11:15:00,8758.55,8759.6,8739.2,8754.35,True,False
2016-10-04 13:15:00,8754.5,8782.4,8736.35,8774.75,True,False
2016-10-04 15:15:00,8774.95,8778.85,8768.95,8771.35,True,False
2016-10-05 09:15:00,8806.35,8806.35,8734.3,8758.4,True,False
2016-10-05 11:15:00,8758.15,8761.45,8731.6,8752.4,True,False
2016-10-05 13:15:00,8752.75,8763.25,8743.4,8749.2,True,False
2016-10-05 15:15:00,8749.05,8749.8,8732.45,8737.8,True,False
2016-10-06 09:15:00,8768.7,8774.6,8741.65,8768.75,True,False
2016-10-06 11:15:00,8768.95,8780.9,8760.4,8773.85,True,False
2016-10-06 13:15:00,8773.9,8774.6,8684.75,8713.05,False,False
2016-10-06 15:15:00,8712.65,8718.15,8710.0,8712.4,False,False
2016-10-07 09:15:00,8721.3,8723.4,8684.25,8692.0,False,False
2016-10-07 11:15:00,8691.7,8694.0,8667.35,8667.45,False,True
2016-10-07 13:15:00,8667.25,8704.0,8663.9,8693.8,False,True
2016-10-07 15:15:00,8694.2,8703.9,8693.95,8695.8,False,True
2016-10-10 09:15:00,8735.35,8745.35,8708.65,8723.7,False,False
2016-10-10 11:15:00,8723.1,8730.0,8714.15,8721.6,False,False
2016-10-10 13:15:00,8721.9,8726.6,8704.1,8705.85,False,True
2016-10-10 15:15:00,8706.35,8716.05,8704.8,8714.6,False,True
2016-10-13 09:15:00,8670.95,8673.1,8620.1,8625.3,False,True
2016-10-13 11:15:00,8625.4,8629.35,8572.5,8574.5,False,True
2016-10-13 13:15:00,8574.25,8579.3,8541.7,8579.15,False,True
2016-10-13 15:15:00,8579.1,8582.65,8570.1,8571.55,False,True
2016-10-14 09:15:00,8594.0,8599.65,8550.15,8571.1,False,True
2016-10-14 11:15:00,8570.9,8597.7,8567.9,8584.1,False,True
2016-10-14 13:15:00,8583.4,8604.15,8570.75,8583.15,False,True
2016-10-14 15:15:00,8582.95,8590.25,8580.15,8586.45,False,True
2016-10-17 09:15:00,8612.15,8614.3,8567.95,8589.45,False,True
2016-10-17 11:15:00,8589.55,8590.0,8518.6,8541.65,False,True
2016-10-17 13:15:00,8541.1,8543.65,8506.35,8520.4,False,True
2016-10-17 15:15:00,8520.65,8527.7,8515.15,8524.9,False,True
2016-10-18 09:15:00,8556.05,8594.1,8556.05,8587.95,False,True
2016-10-18 11:15:00,8587.6,8621.25,8584.85,8616.75,False,False
2016-10-18 13:15:00,8616.9,8679.65,8614.55,8678.2,False,False
2016-10-18 15:15:00,8678.7,8684.85,8667.7,8667.7,False,False
2016-10-19 09:15:00,8696.3,8696.3,8657.2,8664.8,False,False
2016-10-19 11:15:00,8664.65,8672.3,8642.65,8648.9,False,False
2016-10-19 13:15:00,8649.15,8688.1,8636.8,8657.5,False,False
2016-10-19 15:15:00,8657.6,8660.75,8652.85,8655.55,True,False
2016-10-20 09:15:00,8693.35,8726.9,8688.0,8712.55,True,False
2016-10-20 11:15:00,8712.65,8718.75,8678.3,8696.3,True,False
2016-10-20 13:15:00,8696.85,8710.7,8687.45,8700.7,True,False
2016-10-20 15:15:00,8700.6,8701.85,8697.55,8700.2,True,False
2016-10-21 09:15:00,8708.6,8708.6,8656.8,8658.05,True,False
2016-10-21 11:15:00,8658.35,8676.0,8652.1,8672.3,True,False
2016-10-21 13:15:00,8672.85,8696.75,8654.25,8691.9,True,False
2016-10-21 15:15:00,8691.75,8698.8,8689.1,8691.15,True,False
2016-10-24 09:15:00,8709.85,8723.05,8684.2,8695.9,True,False
2016-10-24 11:15:00,8695.95,8724.6,8693.05,8721.9,True,False
2016-10-24 13:15:00,8722.05,8736.35,8707.15,8711.25,True,False
2016-10-24 15:15:00,8711.0,8713.65,8701.6,8711.65,True,False
2016-10-25 09:15:00,8721.7,8721.7,8663.8,8677.25,False,False
2016-10-25 11:15:00,8677.2,8700.15,8674.15,8674.35,False,False
2016-10-25 13:15:00,8674.5,8696.9,8672.15,8689.9,True,False
2016-10-25 15:15:00,8690.2,8696.45,8688.3,8692.9,True,False
2016-10-26 09:15:00,8657.3,8657.3,8618.1,8636.15,False,False
2016-10-26 11:15:00,8636.1,8640.0,8617.3,8635.6,False,False
2016-10-26 13:15:00,8635.65,8644.6,8596.85,8620.45,False,True
2016-10-26 15:15:00,8620.6,8622.2,8607.6,8608.3,False,True
2016-10-27 09:15:00,8607.1,8607.1,8558.1,8567.75,False,True
2016-10-27 11:15:00,8567.5,8593.1,8550.4,8590.35,False,True
2016-10-27 13:15:00,8589.55,8624.3,8576.85,8616.45,False,True
2016-10-27 15:15:00,8616.2,8619.5,8607.95,8612.4,False,True
2016-10-28 09:15:00,8625.0,8649.3,8581.75,8639.2,False,True
2016-10-28 11:15:00,8639.55,8644.15,8612.3,8632.75,False,True
2016-10-28 13:15:00,8632.6,8653.6,8624.1,8639.35,False,False
2016-10-28 15:15:00,8639.65,8641.6,8631.6,8639.95,False,False
2016-11-01 09:15:00,8653.15,8653.15,8614.55,8632.15,False,True
2016-11-01 11:15:00,8632.65,8666.75,8631.3,8656.15,False,False
2016-11-01 13:15:00,8656.4,8669.55,8620.9,8620.95,False,True
2016-11-01 15:15:00,8621.0,8627.85,8618.6,8624.5,False,True
2016-11-02 09:15:00,8541.0,8549.45,8518.75,8530.75,False,True
2016-11-02 11:15:00,8530.9,8541.55,8515.85,8538.8,False,True
2016-11-02 13:15:00,8539.05,8548.35,8505.3,8511.65,False,True
2016-11-02 15:15:00,8511.2,8519.15,8510.4,8519.15,False,True
2016-11-03 09:15:00,8499.85,8537.55,8490.2,8528.55,False,True
2016-11-03 11:15:00,8528.65,8536.45,8506.0,8510.5,False,True
2016-11-03 13:15:00,8510.7,8524.9,8478.45,8484.4,False,True
2016-11-03 15:15:00,8484.5,8485.95,8476.15,8483.55,False,True
2016-11-04 09:15:00,8503.6,8503.6,8443.1,8445.1,False,True
2016-11-04 11:15:00,8445.15,8469.85,8432.65,8455.15,False,True
2016-11-04 13:15:00,8455.2,8458.85,8400.5,8428.95,False,True
2016-11-04 15:15:00,8428.6,8441.1,8428.55,8435.65,False,True
2016-11-07 09:15:00,8535.75,8535.75,8494.45,8518.05,False,True
2016-11-07 11:15:00,8517.85,8524.45,8499.15,8517.35,False,True
2016-11-07 13:15:00,8517.3,8531.15,8496.45,8501.05,False,True
2016-11-07 15:15:00,8501.1,8501.7,8481.75,8488.4,False,True
2016-11-08 09:15:00,8540.0,8540.55,8489.4,8500.85,False,True
2016-11-08 11:15:00,8500.95,8510.2,8481.2,8488.0,False,True
2016-11-08 13:15:00,8487.95,8559.4,8480.5,8552.9,False,False
2016-11-08 15:15:00,8552.1,8554.15,8540.2,8542.15,False,False
2016-11-09 09:15:00,8054.05,8350.6,8003.0,8229.6,False,True
2016-11-09 11:15:00,8229.85,8336.0,8221.1,8332.1,False,True
2016-11-09 13:15:00,8331.7,8475.75,8321.25,8426.5,False,True
2016-11-09 15:15:00,8426.6,8463.0,8425.3,8459.25,False,True
2016-11-10 09:15:00,8546.8,8596.1,8513.15,8590.1,False,False
2016-11-10 11:15:00,8590.4,8598.1,8549.45,8571.2,False,False
2016-11-10 13:15:00,8571.05,8587.8,8524.05,8526.15,False,False
2016-11-10 15:15:00,8525.8,8526.7,8511.0,8522.5,False,False
2016-11-11 09:15:00,8456.65,8459.1,8372.8,8380.6,False,True
2016-11-11 11:15:00,8380.15,8397.7,8353.0,8385.85,False,True
2016-11-11 13:15:00,8386.0,8398.75,8285.25,8294.6,False,True
2016-11-11 15:15:00,8294.7,8312.2,8287.45,8311.4,False,True
2016-11-15 09:15:00,8284.85,8286.95,8125.8,8171.1,False,True
2016-11-15 11:15:00,8170.8,8170.9,8119.15,8154.3,False,True
2016-11-15 13:15:00,8154.0,8183.95,8108.2,8112.25,False,True
2016-11-15 15:15:00,8111.9,8115.95,8093.55,8097.45,False,True
2016-11-16 09:15:00,8205.65,8207.7,8100.75,8155.55,False,True
2016-11-16 11:15:00,8155.3,8193.7,8143.8,8160.2,False,True
2016-11-16 13:15:00,8159.6,8173.65,8105.5,8105.5,False,True
2016-11-16 15:15:00,8105.75,8112.0,8092.0,8094.45,False,True
2016-11-17 09:15:00,8105.1,8150.95,8092.3,8119.3,False,True
2016-11-17 11:15:00,8119.45,8142.15,8104.4,8120.7,False,True
2016-11-17 13:15:00,8121.1,8121.75,8060.4,8083.6,False,True
2016-11-17 15:15:00,8083.6,8093.6,8076.85,8088.8,False,True
2016-11-18 09:15:00,8097.55,8104.2,8048.4,8083.55,False,True
2016-11-18 11:15:00,8083.7,8121.3,8074.4,8120.7,False,True
2016-11-18 13:15:00,8120.3,8128.75,8061.15,8070.05,False,True
2016-11-18 15:15:00,8069.45,8079.45,8064.3,8067.75,False,True
2016-11-21 09:15:00,8102.1,8102.1,7945.55,7954.25,False,True
2016-11-21 11:15:00,7953.75,7980.0,7943.4,7979.4,False,True
2016-11-21 13:15:00,7979.1,7984.45,7916.45,7928.95,False,True
2016-11-21 15:15:00,7929.25,7946.35,7923.85,7942.85,False,True
2016-11-22 09:15:00,7990.8,8018.35,7946.45,7969.55,False,True
2016-11-22 11:15:00,7969.3,7974.05,7938.3,7955.2,False,True
2016-11-22 13:15:00,7955.0,8011.85,7948.6,7996.95,False,True
2016-11-22 15:15:00,7997.1,8017.75,7994.8,8014.5,False,True
2016-11-23 09:15:00,8051.2,8053.85,7973.45,8018.55,False,True
2016-11-23 11:15:00,8018.15,8027.25,8001.25,8018.7,False,True
2016-11-23 13:15:00,8018.85,8048.55,8014.2,8035.45,False,True
2016-11-23 15:15:00,8035.85,8040.0,8020.2,8028.35,False,True
2016-11-24 09:15:00,8011.8,8011.8,7974.2,7988.25,False,True
2016-11-24 11:15:00,7988.7,8006.15,7962.95,7964.6,False,True
2016-11-24 13:15:00,7964.8,8024.75,7953.15,7957.8,False,True
2016-11-24 15:15:00,7957.6,7974.25,7957.35,7974.25,False,True
2016-11-25 09:15:00,8006.5,8056.95,7976.75,8050.05,False,False
2016-11-25 11:15:00,8049.9,8082.75,8049.35,8072.4,False,False
2016-11-25 13:15:00,8072.45,8121.45,8069.3,8116.95,False,False
2016-11-25 15:15:00,8117.5,8119.75,8104.3,8110.15,False,False
2016-11-28 09:15:00,8080.65,8130.1,8066.7,8123.45,True,False
2016-11-28 11:15:00,8123.15,8145.6,8119.3,8134.9,True,False
2016-11-28 13:15:00,8135.05,8146.45,8101.25,8123.5,True,False
2016-11-28 15:15:00,8123.6,8132.35,8119.0,8119.0,True,False
2016-11-29 09:15:00,8131.55,8196.3,8129.35,8179.15,True,False
2016-11-29 11:15:00,8179.15,8197.35,8171.65,8189.95,True,False
2016-11-29 13:15:00,8189.85,8196.7,8130.15,8138.8,True,False
2016-11-29 15:15:00,8139.0,8147.7,8136.6,8147.0,True,False
2016-11-30 09:15:00,8172.15,8188.8,8139.35,8183.3,True,False
2016-11-30 11:15:00,8183.35,8184.75,8163.05,8180.85,True,False
2016-11-30 13:15:00,8180.75,8230.7,8172.5,8230.65,True,False
2016-11-30 15:15:00,8230.6,8234.15,8205.8,8214.6,True,False
2016-12-01 09:15:00,8244.0,8250.7,8202.15,8221.9,True,False
2016-12-01 11:15:00,8221.85,8230.95,8203.0,8230.95,True,False
2016-12-01 13:15:00,8230.2,8238.0,8185.3,8194.4,True,False
2016-12-01 15:15:00,8194.3,8194.8,8186.85,8194.1,True,False
2016-12-02 09:15:00,8153.55,8153.7,8108.65,8123.8,False,False
2016-12-02 11:15:00,8123.9,8127.65,8103.9,8109.1,False,False
2016-12-02 13:15:00,8108.8,8158.85,8070.15,8085.65,False,False
2016-12-02 15:15:00,8085.65,8097.45,8083.0,8088.0,False,False
2016-12-05 09:15:00,8088.75,8103.2,8071.95,8077.4,False,True
2016-12-05 11:15:00,8077.95,8085.55,8056.9,8083.8,False,True
2016-12-05 13:15:00,8084.45,8141.7,8077.9,8125.4,False,True
2016-12-05 15:15:00,8124.85,8139.7,8124.15,8139.05,False,False
2016-12-06 09:15:00,8153.15,8173.1,8148.95,8166.05,False,False
2016-12-06 11:15:00,8166.35,8176.6,8155.0,8162.45,True,False
2016-12-06 13:15:00,8162.5,8178.6,8143.15,8148.35,True,False
2016-12-06 15:15:00,8148.6,8148.8,8131.1,8138.35,False,False
2016-12-07 09:15:00,8168.4,8168.5,8149.95,8165.7,True,False
2016-12-07 11:15:00,8165.55,8182.8,8155.1,8177.6,True,False
2016-12-07 13:15:00,8177.45,8190.45,8078.25,8094.8,False,False
2016-12-07 15:15:00,8094.3,8116.95,8088.7,8114.05,False,True
2016-12-08 09:15:00,8154.1,8225.45,8154.1,8215.25,True,False
2016-12-08 11:15:00,8214.9,8230.85,8207.45,8222.45,True,False
2016-12-08 13:15:00,8222.55,8256.05,8222.25,8247.25,True,False
2016-12-08 15:15:00,8247.5,8248.6,8241.15,8242.95,True,False
2016-12-09 09:15:00,8271.7,8271.7,8242.15,8257.1,True,False
2016-12-09 11:15:00,8257.1,8274.8,8248.25,8249.05,True,False
2016-12-09 13:15:00,8248.7,8271.25,8246.25,8258.45,True,False
2016-12-09 15:15:00,8258.6,8267.15,8250.35,8255.35,True,False
2016-12-12 09:15:00,8225.35,8228.35,8196.3,8206.4,True,False
2016-12-12 11:15:00,8206.45,8213.75,8195.5,8202.85,True,False
2016-12-12 13:15:00,8202.4,8206.75,8154.7,8171.65,False,False
2016-12-12 15:15:00,8171.75,8176.2,8167.75,8171.6,False,False
2016-12-13 09:15:00,8200.6,8200.6,8155.8,8181.35,False,False
2016-12-13 11:15:00,8181.25,8194.2,8173.05,8182.75,False,False
2016-12-13 13:15:00,8181.2,8228.7,8175.0,8218.0,True,False
2016-12-13 15:15:00,8219.4,8222.25,8212.8,8212.8,True,False
2016-12-14 09:15:00,8229.35,8229.35,8190.85,8197.5,True,False
2016-12-14 11:15:00,8197.65,8211.65,8165.7,8178.25,False,False
2016-12-14 13:15:00,8178.5,8215.9,8177.95,8180.2,False,False
2016-12-14 15:15:00,8180.25,8185.8,8175.4,8182.8,False,False
2016-12-15 09:15:00,8128.4,8225.8,8122.3,8193.05,False,False
2016-12-15 11:15:00,8192.5,8196.85,8159.1,8182.45,False,False
2016-12-15 13:15:00,8182.75,8200.55,8150.0,8150.8,False,True
2016-12-15 15:15:00,8150.9,8157.0,8147.8,8154.65,False,True
2016-12-16 09:15:00,8178.2,8178.45,8133.85,8144.55,False,True
2016-12-16 11:15:00,8144.4,8146.05,8127.7,8140.1,False,True
2016-12-16 13:15:00,8139.7,8156.55,8133.1,8137.15,False,True
2016-12-16 15:15:00,8137.7,8142.75,8136.0,8139.55,False,True
2016-12-19 09:15:00,8126.0,8132.5,8105.4,8121.3,False,True
2016-12-19 11:15:00,8121.4,8126.0,8115.65,8119.35,False,True
2016-12-19 13:15:00,8119.2,8129.7,8104.1,8104.7,False,True
2016-12-19 15:15:00,8104.45,8105.0,8094.95,8101.45,False,True
2016-12-20 09:15:00,8110.6,8123.75,8098.2,8104.8,False,True
2016-12-20 11:15:00,8104.65,8104.7,8071.2,8074.35,False,True
2016-12-20 13:15:00,8074.45,8093.65,8062.9,8076.35,False,True
2016-12-20 15:15:00,8076.65,8093.25,8075.6,8090.55,False,True
2016-12-21 09:15:00,8105.85,8111.45,8076.05,8088.4,False,True
2016-12-21 11:15:00,8088.15,8098.45,8086.7,8087.0,False,True
2016-12-21 13:15:00,8086.95,8109.55,8057.2,8057.9,False,True
2016-12-21 15:15:00,8057.7,8061.8,8053.85,8056.1,False,True
2016-12-22 09:15:00,8043.85,8045.1,7991.7,7996.55,False,True
2016-12-22 11:15:00,7996.6,7998.0,7972.85,7975.1,False,True
2016-12-22 13:15:00,7975.15,7994.0,7965.05,7979.2,False,True
2016-12-22 15:15:00,7979.8,7989.95,7975.0,7987.2,False,True
2016-12-23 09:15:00,7970.35,7985.15,7942.15,7965.4,False,True
2016-12-23 11:15:00,7965.35,7998.6,7964.6,7996.35,False,True
2016-12-23 13:15:00,7996.6,8022.35,7979.25,7983.0,False,True
2016-12-23 15:15:00,7983.25,7992.85,7982.65,7989.85,False,True
2016-12-26 09:15:00,7965.1,7969.7,7893.9,7912.3,False,True
2016-12-26 11:15:00,7912.15,7919.35,7896.1,7916.5,False,True
2016-12-26 13:15:00,7916.95,7938.95,7901.95,7908.9,False,True
2016-12-26 15:15:00,7909.2,7914.55,7905.35,7912.45,False,True
2016-12-27 09:15:00,7915.05,7954.6,7903.75,7952.5,False,True
2016-12-27 11:15:00,7952.45,7957.65,7941.2,7948.95,False,True
2016-12-27 13:15:00,7948.45,8041.55,7947.65,8040.15,False,False
2016-12-27 15:15:00,8040.2,8044.35,8027.05,8030.9,False,False
2016-12-28 09:15:00,8047.55,8075.55,8033.35,8063.45,False,False
2016-12-28 11:15:00,8063.75,8094.4,8059.15,8088.45,False,False
2016-12-28 13:15:00,8087.8,8100.45,8028.4,8029.4,False,False
2016-12-28 15:15:00,8029.55,8040.05,8029.3,8036.75,True,False
2016-12-29 09:15:00,8030.6,8060.55,8021.05,8049.65,True,False
2016-12-29 11:15:00,8049.5,8059.9,8041.0,8051.05,True,False
2016-12-29 13:15:00,8050.8,8110.5,8045.25,8109.8,True,False
2016-12-29 15:15:00,8110.3,8110.95,8100.8,8105.1,True,False
2016-12-30 09:15:00,8119.65,8168.9,8116.35,8159.4,True,False
2016-12-30 11:15:00,8159.55,8184.2,8158.65,8183.05,True,False
2016-12-30 13:15:00,8183.05,8197.0,8164.8,8185.05,True,False
2016-12-30 15:15:00,8184.85,8188.75,8172.75,8174.25,True,False
2017-01-02 09:15:00,8210.1,8211.7,8134.3,8146.8,True,False
2017-01-02 11:15:00,8146.95,8166.55,8137.5,8165.35,True,False
2017-01-02 13:15:00,8165.35,8201.8,8160.8,8178.3,True,False
2017-01-02 15:15:00,8178.25,8181.0,8173.6,8179.2,True,False
2017-01-03 09:15:00,8195.25,8207.2,8148.65,8205.05,True,False
2017-01-03 11:15:00,8205.05,8214.55,8195.1,8205.75,True,False
2017-01-03 13:15:00,8206.15,8219.0,8178.85,8190.2,True,False
2017-01-03 15:15:00,8189.75,8195.9,8187.0,8189.05,True,False
2017-01-04 09:15:00,8200.8,8218.45,8191.1,8200.4,True,False
2017-01-04 11:15:00,8200.5,8209.8,8180.95,8199.85,True,False
2017-01-04 13:15:00,8199.65,8212.9,8182.4,8188.45,True,False
2017-01-04 15:15:00,8188.55,8197.7,8187.35,8196.35,True,False
2017-01-05 09:15:00,8226.65,8255.85,8223.9,8255.35,True,False
2017-01-05 11:15:00,8255.3,8271.6,8252.35,8267.45,True,False
2017-01-05 13:15:00,8267.5,8282.55,8251.95,8272.25,True,False
2017-01-05 15:15:00,8272.5,8274.65,8267.6,8270.5,True,False
2017-01-06 09:15:00,8283.0,8306.5,8259.55,8260.0,True,False
2017-01-06 11:15:00,8260.0,8279.95,8259.65,8266.2,True,False
2017-01-06 13:15:00,8266.35,8276.2,8233.45,8242.05,True,False
2017-01-06 15:15:00,8242.35,8252.7,8240.85,8248.2,True,False
2017-01-09 09:15:00,8259.1,8260.3,8228.0,8239.5,True,False
2017-01-09 11:15:00,8239.7,8250.35,8236.95,8238.6,True,False
2017-01-09 13:15:00,8238.65,8254.5,8234.8,8235.3,True,False
2017-01-09 15:15:00,8235.45,8237.9,8229.65,8234.55,True,False
2017-01-10 09:15:00,8262.7,8287.95,8262.25,8266.1,True,False
2017-01-10 11:15:00,8266.0,8276.2,8264.2,8274.4,True,False
2017-01-10 13:15:00,8274.6,8289.5,8272.0,8284.6,True,False
2017-01-10 15:15:00,8284.6,8293.55,8284.05,8290.3,True,False
2017-01-11 09:15:00,8329.85,8345.25,8322.55,8337.25,True,False
2017-01-11 11:15:00,8337.5,8366.9,8332.55,8366.85,True,False
2017-01-11 13:15:00,8366.65,8388.8,8363.05,8379.25,True,False
2017-01-11 15:15:00,8379.75,8380.9,8372.15,8374.3,True,False
2017-01-12 09:15:00,8391.05,8417.0,8382.35,8402.65,True,False
2017-01-12 11:15:00,8402.7,8414.3,8390.65,8412.95,True,False
2017-01-12 13:15:00,8412.65,8414.15,8387.9,8406.95,True,False
2017-01-12 15:15:00,8407.15,8410.6,8404.0,8409.15,True,False
2017-01-13 09:15:00,8457.65,8457.65,8373.7,8394.0,True,False
2017-01-13 11:15:00,8394.05,8407.0,8387.9,8393.0,True,False
2017-01-13 13:15:00,8393.05,8407.4,8373.15,8398.35,True,False
2017-01-13 15:15:00,8398.3,8400.4,8394.7,8397.8,True,False
2017-01-16 09:15:00,8390.95,8414.9,8374.75,8407.75,True,False
2017-01-16 11:15:00,8407.65,8414.75,8397.55,8412.35,True,False
2017-01-16 13:15:00,8412.7,8426.7,8405.65,8409.85,True,False
2017-01-16 15:15:00,8410.35,8419.1,8409.1,8418.7,True,False
2017-01-17 09:15:00,8415.05,8440.85,8395.3,8403.9,True,False
2017-01-17 11:15:00,8404.1,8406.2,8378.3,8397.05,True,False
2017-01-17 13:15:00,8397.05,8404.4,8381.95,8402.25,True,False
2017-01-17 15:15:00,8402.05,8403.0,8386.2,8388.8,True,False
2017-01-18 09:15:00,8408.95,8460.2,8407.85,8445.4,True,False
2017-01-18 11:15:00,8445.2,8448.55,8417.4,8422.35,True,False
2017-01-18 13:15:00,8422.8,8426.6,8397.45,8422.15,True,False
2017-01-18 15:15:00,8422.15,8423.15,8412.2,8413.75,True,False
2017-01-19 09:15:00,8418.4,8427.8,8404.3,8424.1,True,False
2017-01-19 11:15:00,8424.15,8439.9,8423.85,8433.05,True,False
2017-01-19 13:15:00,8432.85,8445.05,8415.0,8435.05,True,False
2017-01-19 15:15:00,8434.35,8437.25,8429.05,8431.2,True,False
2017-01-20 09:15:00,8404.35,8423.45,8397.65,8407.6,True,False
2017-01-20 11:15:00,8407.7,8417.9,8368.75,8380.95,False,False
2017-01-20 13:15:00,8380.75,8381.95,8341.0,8347.05,False,False
2017-01-20 15:15:00,8346.95,8352.0,8343.1,8343.85,False,True
2017-01-23 09:15:00,8329.6,8403.95,8328.05,8394.95,True,False
2017-01-23 11:15:00,8394.9,8395.55,8353.3,8359.65,False,True
2017-01-23 13:15:00,8359.8,8391.9,8351.35,8390.85,False,False
2017-01-23 15:15:00,8390.95,8400.9,8390.35,8398.0,False,False
2017-01-24 09:15:00,8407.05,8441.55,8399.45,8441.5,True,False
2017-01-24 11:15:00,8441.55,8445.05,8429.25,8432.95,True,False
2017-01-24 13:15:00,8432.8,8475.85,8427.5,8473.45,True,False
2017-01-24 15:15:00,8472.9,8480.75,8472.15,8476.75,True,False
2017-01-25 09:15:00,8499.45,8525.95,8494.1,8524.5,True,False
2017-01-25 11:15:00,8524.5,8546.2,8518.6,8545.5,True,False
2017-01-25 13:15:00,8545.15,8608.1,8543.7,8605.8,True,False
2017-01-25 15:15:00,8605.85,8612.15,8595.35,8597.5,True,False
2017-01-27 09:15:00,8610.5,8669.1,8610.05,8664.05,True,False
2017-01-27 11:15:00,8663.95,8672.55,8636.6,8651.55,True,False
2017-01-27 13:15:00,8651.7,8669.3,8632.55,8642.75,True,False
2017-01-27 15:15:00,8642.95,8646.1,8635.0,8641.95,True,False
2017-01-30 09:15:00,8635.45,8649.9,8617.8,8629.6,True,False
2017-01-30 11:15:00,8630.0,8642.95,8625.5,8636.3,True,False
2017-01-30 13:15:00,8636.05,8662.55,8628.05,8630.35,True,False
2017-01-30 15:15:00,8630.5,8639.35,8625.25,8633.7,True,False
2017-01-31 09:15:00,8629.45,8629.45,8580.1,8588.85,True,False
2017-01-31 11:15:00,8589.0,8603.0,8555.45,8587.0,True,False
2017-01-31 13:15:00,8586.9,8602.7,8562.35,8565.95,True,False
2017-01-31 15:15:00,8566.1,8566.95,8552.85,8556.55,False,False
2017-02-01 09:15:00,8570.35,8584.7,8537.8,8565.4,True,False
2017-02-01 11:15:00,8565.25,8657.8,8537.8,8618.75,True,False
2017-02-01 13:15:00,8619.05,8722.4,8613.6,8717.7,True,False
2017-02-01 15:15:00,8717.65,8719.1,8708.95,8715.5,True,False
2017-02-02 09:15:00,8725.15,8726.95,8692.15,8711.8,True,False
2017-02-02 11:15:00,8711.4,8722.7,8685.8,8716.3,True,False
2017-02-02 13:15:00,8716.7,8756.9,8710.95,8729.25,True,False
2017-02-02 15:15:00,8729.75,8730.15,8717.7,8722.3,True,False
2017-02-03 09:15:00,8735.15,8747.7,8709.9,8722.95,True,False
2017-02-03 11:15:00,8723.0,8727.45,8707.75,8712.35,True,False
2017-02-03 13:15:00,8712.25,8744.3,8709.9,8743.1,True,False
2017-02-03 15:15:00,8743.1,8745.1,8737.0,8738.55,True,False
2017-02-06 09:15:00,8785.45,8809.05,8779.9,8804.1,True,False
2017-02-06 11:15:00,8804.05,8814.0,8795.3,8807.55,True,False
2017-02-06 13:15:00,8807.7,8808.1,8770.2,8800.9,True,False
2017-02-06 15:15:00,8801.05,8803.0,8795.55,8796.1,True,False
2017-02-07 09:15:00,8805.7,8808.35,8771.05,8772.7,True,False
2017-02-07 11:15:00,8772.85,8788.75,8770.15,8786.85,True,False
2017-02-07 13:15:00,8786.85,8792.8,8741.25,8764.4,True,False
2017-02-07 15:15:00,8764.55,8775.35,8762.1,8770.75,True,False
2017-02-08 09:15:00,8774.55,8782.8,8766.2,8778.15,True,False
2017-02-08 11:15:00,8778.55,8780.05,8756.4,8761.45,True,False
2017-02-08 13:15:00,8761.4,8774.6,8715.15,8774.6,True,False
2017-02-08 15:15:00,8774.95,8791.15,8770.45,8775.8,True,False
2017-02-09 09:15:00,8795.55,8821.2,8729.3,8742.1,False,False
2017-02-09 11:15:00,8742.4,8765.0,8724.45,8763.2,True,False
2017-02-09 13:15:00,8762.75,8786.7,8756.65,8781.7,True,False
2017-02-09 15:15:00,8782.15,8787.0,8774.65,8786.55,True,False
2017-02-10 09:15:00,8812.35,8821.65,8781.4,8792.75,True,False
2017-02-10 11:15:00,8792.8,8800.75,8788.5,8796.9,True,False
2017-02-10 13:15:00,8796.45,8811.3,8771.2,8792.1,True,False
2017-02-10 15:15:00,8792.0,8797.15,8788.45,8794.05,True,False
2017-02-13 09:15:00,8818.85,8826.45,8786.5,8798.6,True,False
2017-02-13 11:15:00,8798.5,8798.5,8754.3,8763.5,False,False
2017-02-13 13:15:00,8763.65,8809.15,8763.65,8808.25,True,False
2017-02-13 15:15:00,8808.7,8813.15,8801.9,8802.05,True,False
2017-02-14 09:15:00,8819.9,8819.9,8772.65,8795.9,True,False
2017-02-14 11:15:00,8795.8,8800.65,8779.7,8797.75,True,False
2017-02-14 13:15:00,8797.45,8814.85,8792.65,8797.4,True,False
2017-02-14 15:15:00,8797.35,8797.45,8782.4,8784.15,True,False
2017-02-15 09:15:00,8777.65,8807.65,8764.05,8764.05,False,False
2017-02-15 11:15:00,8764.15,8769.4,8717.2,8729.65,False,False
2017-02-15 13:15:00,8729.45,8751.45,8713.05,8726.9,False,True
2017-02-15 15:15:00,8726.5,8731.3,8719.8,8728.2,False,True
