bar_index,prob_high_set_exact,prob_low_set_exact,prob_either_set_exact,prob_high_set_offset_5,prob_low_set_offset_5,prob_either_set_offset_5
50,0.588495575221239,0.6086082059533386,0.9609814963797265,0.6411906677393403,0.6544650040225262,0.9802896218825422
51,0.5929203539823009,0.6158487530168946,0.9625905068382945,0.6456154465004023,0.6633145615446501,0.9814963797264682
52,0.5993563958165729,0.6222847948511665,0.9662107803700724,0.6540627514078842,0.671761866452132,0.9851166532582462
53,0.6078037007240547,0.6287208366854384,0.9690265486725663,0.6609010458567981,0.6781979082864039,0.9871279163314561
54,0.6150442477876106,0.6371681415929203,0.9742558326629123,0.668141592920354,0.6846339501206757,0.9895414320193081
55,0.6214802896218825,0.6444086886564763,0.9774738535800482,0.673773129525342,0.6914722445695897,0.9911504424778761
56,0.6287208366854384,0.6496379726468222,0.9802896218825422,0.6806114239742558,0.6991150442477876,0.9919549477071601
57,0.6323411102172164,0.6580852775543041,0.9814963797264682,0.6854384553499597,0.7059533386967015,0.9923572003218021
58,0.6395816572807723,0.666130329847144,0.9835076427996782,0.6967015285599356,0.7172164119066774,0.9923572003218021
59,0.6496379726468222,0.6757843925985519,0.9851166532582462,0.7075623491552695,0.7236524537409493,0.9939662107803701
60,0.6592920353982301,0.6850362027353177,0.9863234111021721,0.7168141592920354,0.7333065164923572,0.995575221238938
61,0.670555108608206,0.6995172968624296,0.9907481898632341,0.7288817377312953,0.7441673370876911,0.996379726468222
62,0.6834271922767498,0.7099758648431215,0.9919549477071601,0.7409493161705552,0.7562349155269509,0.997184231697506
63,0.6938857602574416,0.7208366854384554,0.9931617055510861,0.7485921158487531,0.7634754625905068,0.997586484312148
64,0.7047465808527755,0.7349155269509252,0.9943684633950121,0.7622687047465808,0.7763475462590507,0.998793242156074
65,0.7220434432823813,0.7473853580048271,0.996379726468222,0.7747385358004827,0.7884151246983105,0.999597747385358
66,0.7308930008045053,0.7630732099758648,0.996379726468222,0.7843925985518906,0.8073209975864843,0.999597747385358
67,0.7457763475462591,0.7815768302493966,0.996781979082864,0.7972646822204345,0.8222043443282381,0.999597747385358
68,0.7606596942880128,0.7964601769911505,0.99798873692679,0.8081255028157683,0.835076427996782,0.999597747385358
69,0.7714285714285715,0.8140845070422535,0.9995975855130784,0.8189134808853119,0.848692152917505,1.0
70,0.7987927565392354,0.8378269617706238,1.0,0.8527162977867203,0.8732394366197183,1.0
71,0.8253521126760563,0.8619718309859155,1.0,0.8804828973843059,0.8937625754527163,1.0
72,0.8510466988727858,0.8884863123993558,1.0,0.9110305958132046,0.928743961352657,1.0
73,0.8803866290777286,0.9226741844542892,1.0,0.941602899718083,0.9561014901329038,1.0
74,0.9310483870967742,0.9532258064516129,1.0,0.9826612903225806,0.9818548387096774,1.0
75,1.0,1.0,1.0,1.0,1.0,1.0
